date_time,source_ip,destination_ip,label,source_port,destination_port,operation
4/5/2012 18:43,10.32.0.100,172.28.29.6,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,1775,Deny
4/5/2012 18:43,10.32.0.100,172.28.29.78,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,1770,Deny
4/5/2012 18:43,10.32.0.100,172.28.29.7,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,1782,Deny
4/5/2012 18:44,10.32.0.100,172.28.29.20,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,1808,Deny
4/5/2012 18:45,10.32.0.100,172.28.29.170,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,1825,Deny
4/5/2012 18:47,10.32.0.100,172.28.29.79,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,1893,Deny
4/5/2012 18:47,10.32.0.100,172.28.29.176,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,1889,Deny
4/5/2012 18:47,10.32.0.100,172.28.29.24,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,1897,Deny
4/5/2012 18:47,10.32.0.100,172.28.29.0,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,1895,Deny
4/5/2012 18:48,10.32.0.100,172.28.29.26,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,1915,Deny
4/5/2012 18:49,10.32.0.100,172.28.29.178,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,1931,Deny
4/5/2012 18:50,10.32.0.100,172.28.29.27,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,1977,Deny
4/5/2012 18:52,10.32.0.100,172.28.29.0,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2010,Deny
4/5/2012 18:52,10.32.0.100,172.28.29.8,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2026,Deny
4/5/2012 18:52,10.32.0.100,172.28.29.171,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2023,Deny
4/5/2012 18:52,10.32.0.100,172.28.29.29,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2021,Deny
4/5/2012 18:55,10.32.0.100,172.28.29.9,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2098,Deny
4/5/2012 18:55,10.32.0.100,172.28.29.20,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2105,Deny
4/5/2012 18:55,10.32.0.100,172.28.29.0,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2100,Deny
4/5/2012 18:55,10.32.0.100,172.28.29.79,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2104,Deny
4/5/2012 18:55,10.32.0.100,172.28.29.176,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2101,Deny
4/5/2012 18:55,10.32.0.100,172.28.29.8,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2108,Deny
4/5/2012 18:55,10.32.0.100,172.28.29.172,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2116,Deny
4/5/2012 18:55,10.32.0.100,172.28.29.29,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2115,Deny
4/5/2012 18:55,10.32.0.100,172.28.29.23,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2118,Deny
4/5/2012 18:55,10.32.0.100,172.28.29.174,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2121,Deny
4/5/2012 18:55,10.32.0.100,172.28.29.178,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2123,Deny
4/5/2012 18:57,10.32.0.100,172.28.29.27,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2187,Deny
4/5/2012 18:58,10.32.0.100,172.28.29.9,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2188,Deny
4/5/2012 18:58,10.32.0.100,172.28.29.78,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2192,Deny
4/5/2012 18:58,10.32.0.100,172.28.29.25,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2194,Deny
4/5/2012 18:58,10.32.0.100,172.28.29.0,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2189,Deny
4/5/2012 18:58,10.32.0.100,172.28.29.20,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2193,Deny
4/5/2012 18:59,10.32.0.100,172.28.29.173,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2232,Deny
4/5/2012 18:59,10.32.0.100,172.28.29.172,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2236,Deny
4/5/2012 18:59,10.32.0.100,172.28.29.174,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2237,Deny
4/5/2012 19:02,10.32.0.100,172.28.29.6,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2307,Deny
4/5/2012 19:02,10.32.0.100,172.28.29.9,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2310,Deny
4/5/2012 19:02,10.32.0.100,172.28.29.174,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2325,Deny
4/5/2012 19:02,10.32.0.100,172.28.29.79,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2324,Deny
4/5/2012 19:02,10.32.0.100,172.28.29.3,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2323,Deny
4/5/2012 19:02,10.32.0.100,172.28.29.25,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2321,Deny
4/5/2012 19:03,10.32.0.100,172.28.29.177,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2334,Deny
4/5/2012 19:03,10.32.0.100,172.28.29.172,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2330,Deny
4/5/2012 19:05,10.32.0.100,172.28.29.9,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2397,Deny
4/5/2012 19:05,10.32.0.100,172.28.29.24,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2402,Deny
4/5/2012 19:05,10.32.0.100,172.28.29.78,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2406,Deny
4/5/2012 19:05,10.32.0.100,172.28.29.0,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2401,Deny
4/5/2012 19:05,10.32.0.100,172.28.29.25,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2405,Deny
4/5/2012 19:06,10.32.0.100,172.28.29.21,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2411,Deny
4/5/2012 19:06,10.32.0.100,172.28.29.79,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2413,Deny
4/5/2012 19:06,10.32.0.100,172.28.29.178,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2423,Deny
4/5/2012 19:08,10.32.0.100,172.28.29.7,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2499,Deny
4/5/2012 19:09,10.32.0.100,172.28.29.79,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2502,Deny
4/5/2012 19:09,10.32.0.100,172.28.29.29,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2501,Deny
4/5/2012 19:09,10.32.0.100,172.28.29.175,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2503,Deny
4/5/2012 19:09,10.32.0.100,172.28.29.21,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2510,Deny
4/5/2012 19:10,10.32.0.100,172.28.29.178,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2540,Deny
4/5/2012 19:10,10.32.0.100,172.28.29.28,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2538,Deny
4/5/2012 19:10,10.32.0.100,172.28.29.170,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2548,Deny
4/5/2012 19:11,10.32.0.100,172.28.29.27,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2580,Deny
4/5/2012 19:12,10.32.0.100,172.28.29.175,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2587,Deny
4/5/2012 19:13,10.32.0.100,172.28.29.29,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2634,Deny
4/5/2012 19:13,10.32.0.100,172.28.29.178,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2635,Deny
4/5/2012 19:13,10.32.0.100,172.28.29.1,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2636,Deny
4/5/2012 19:15,10.32.0.100,172.28.29.27,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2672,Deny
4/5/2012 19:15,10.32.0.100,172.28.29.0,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2671,Deny
4/5/2012 19:16,10.32.0.100,172.28.29.25,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2709,Deny
4/5/2012 19:16,10.32.0.100,172.28.29.176,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2705,Deny
4/5/2012 19:16,10.32.0.100,172.28.29.3,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2714,Deny
4/5/2012 19:16,10.32.0.100,172.28.29.29,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2712,Deny
4/5/2012 19:16,10.32.0.100,172.28.29.171,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2723,Deny
4/5/2012 19:17,10.32.0.100,172.28.29.9,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2759,Deny
4/5/2012 19:18,10.32.0.100,172.28.29.27,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2760,Deny
4/5/2012 19:19,10.32.0.100,172.28.29.0,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2797,Deny
4/5/2012 19:19,10.32.0.100,172.28.29.175,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2796,Deny
4/5/2012 19:19,10.32.0.100,172.28.29.24,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2794,Deny
4/5/2012 19:19,10.32.0.100,172.28.29.79,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2807,Deny
4/5/2012 19:19,10.32.0.100,172.28.29.7,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2803,Deny
4/5/2012 19:19,10.32.0.100,172.28.29.3,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2805,Deny
4/5/2012 19:19,10.32.0.100,172.28.29.8,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2802,Deny
4/5/2012 19:20,10.32.0.100,172.28.29.26,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2813,Deny
4/5/2012 19:22,10.32.0.100,172.28.29.20,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2884,Deny
4/5/2012 19:22,10.32.0.100,172.28.29.25,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2887,Deny
4/5/2012 19:22,10.32.0.100,172.28.29.8,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2888,Deny
4/5/2012 19:22,10.32.0.100,172.28.29.176,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2881,Deny
4/5/2012 19:22,10.32.0.100,172.28.29.0,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2886,Deny
4/5/2012 19:22,10.32.0.100,172.28.29.179,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2898,Deny
4/5/2012 19:22,10.32.0.100,172.28.29.171,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2897,Deny
4/5/2012 19:22,10.32.0.100,172.28.29.173,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2896,Deny
4/5/2012 19:23,10.32.0.100,172.28.29.21,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2902,Deny
4/5/2012 19:23,10.32.0.100,172.28.29.26,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2903,Deny
4/5/2012 19:23,10.32.0.100,172.28.29.1,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2901,Deny
4/5/2012 19:23,10.32.0.100,172.28.29.178,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2904,Deny
4/5/2012 19:25,10.32.0.100,172.28.29.0,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2977,Deny
4/5/2012 19:26,10.32.0.100,172.28.29.175,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2982,Deny
4/5/2012 19:26,10.32.0.100,172.28.29.7,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2984,Deny
4/5/2012 19:26,10.32.0.100,172.28.29.171,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2986,Deny
4/5/2012 19:26,10.32.0.100,172.28.29.170,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2998,Deny
4/5/2012 19:26,10.32.0.100,172.28.29.23,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,2991,Deny
4/5/2012 19:26,10.32.0.100,172.28.29.178,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,2993,Deny
4/5/2012 19:27,10.32.0.100,172.28.29.25,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3037,Deny
4/5/2012 19:27,10.32.0.100,172.28.29.78,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3034,Deny
4/5/2012 19:27,10.32.0.100,172.28.29.27,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3035,Deny
4/5/2012 19:29,10.32.0.100,172.28.29.2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3070,Deny
4/5/2012 19:29,10.32.0.100,172.28.29.179,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3075,Deny
4/5/2012 19:29,10.32.0.100,172.28.29.79,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3077,Deny
4/5/2012 19:29,10.32.0.100,172.28.29.29,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3078,Deny
4/5/2012 19:29,10.32.0.100,172.28.29.178,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3079,Deny
4/5/2012 19:29,10.32.0.100,172.28.29.172,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3085,Deny
4/5/2012 19:30,10.32.0.100,172.28.29.176,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3124,Deny
4/5/2012 19:32,10.32.0.100,172.28.29.179,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3168,Deny
4/5/2012 19:32,10.32.0.100,172.28.29.29,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3169,Deny
4/5/2012 19:32,10.32.0.100,172.28.29.178,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3173,Deny
4/5/2012 19:32,10.32.0.100,172.28.29.21,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3175,Deny
4/5/2012 19:32,10.32.0.100,172.28.29.170,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3180,Deny
4/5/2012 19:34,10.32.0.100,172.28.29.78,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3218,Deny
4/5/2012 19:34,10.32.0.100,172.28.29.6,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3219,Deny
4/5/2012 19:34,10.32.0.100,172.28.29.177,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3231,Deny
4/5/2012 19:34,10.32.0.100,172.28.29.8,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3224,Deny
4/5/2012 19:34,10.32.0.100,172.28.29.179,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3230,Deny
4/5/2012 19:35,10.32.0.100,172.28.29.28,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3269,Deny
4/5/2012 19:35,10.32.0.100,172.28.29.1,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3267,Deny
4/5/2012 19:35,10.32.0.100,172.28.29.23,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3265,Deny
4/5/2012 19:37,10.32.0.100,172.28.29.177,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920,80,3317,Deny
4/5/2012 19:37,10.32.0.100,172.28.29.173,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3313,Deny
4/5/2012 19:37,10.32.0.100,172.28.29.79,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3321,Deny
4/5/2012 19:37,10.32.0.100,172.28.29.179,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3314,Deny
4/5/2012 19:37,10.32.0.100,172.28.29.1,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3325,Deny
4/5/2012 19:37,10.32.0.100,172.28.29.178,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3328,Deny
4/5/2012 19:39,10.32.0.100,172.28.29.170,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3360,Deny
4/5/2012 19:40,10.32.0.100,172.28.29.174,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820,80,3401,Deny
